sample_id,phi_prediction,phi_correctness,phi_cost,mistralai/mistral-7b-chat_correctness,mistralai/mistral-7b-chat_cost,WizardLM/WizardLM-13B-V1.2_correctness,WizardLM/WizardLM-13B-V1.2_cost,mistralai/mixtral-8x7b-chat_correctness,mistralai/mixtral-8x7b-chat_cost,meta/code-llama-instruct-34b-chat_correctness,meta/code-llama-instruct-34b-chat_cost,gpt-4-1106-preview_correctness,gpt-4-1106-preview_cost
mmlu-professional-law.val.1400,meta/code-llama-instruct-34b-chat,0.0,0.0002273679999999,0.0,5.860000000000001e-05,1.0,8.79e-05,1.0,0.0001758,0.0,0.0002273679999999,1.0,0.00294
mmlu-professional-law.val.637,gpt-4-1106-preview,1.0,0.00303,0.0,6.04e-05,1.0,9.06e-05,1.0,0.0001812,0.0,0.000234352,1.0,0.00303
mmlu-professional-law.val.1446,gpt-4-1106-preview,0.0,0.00247,1.0,4.920000000000001e-05,0.0,7.38e-05,1.0,0.0001476,0.0,0.0001908959999999,0.0,0.00247
mmlu-professional-law.val.471,gpt-4-1106-preview,1.0,0.0024,0.0,4.780000000000001e-05,1.0,7.17e-05,0.0,0.0001434,0.0,0.0001854639999999,1.0,0.0024
mmlu-professional-law.val.151,mistralai/mistral-7b-chat,0.0,2.36e-05,0.0,2.36e-05,1.0,3.54e-05,1.0,7.08e-05,0.0,9.1568e-05,1.0,0.00119
mmlu-professional-law.val.416,gpt-4-1106-preview,1.0,0.00244,0.0,4.860000000000001e-05,1.0,7.29e-05,1.0,0.0001458,0.0,0.000188568,1.0,0.00244
mmlu-professional-law.val.131,gpt-4-1106-preview,1.0,0.00254,1.0,5e-05,0.0,7.5e-05,1.0,0.00015,0.0,0.000194,1.0,0.00254
mmlu-professional-law.val.479,gpt-4-1106-preview,1.0,0.00407,0.0,8.120000000000001e-05,0.0,0.0001217999999999,1.0,0.0002435999999999,0.0,0.000315056,1.0,0.00407
mmlu-professional-law.val.15,gpt-4-1106-preview,1.0,0.00198,0.0,3.94e-05,0.0,5.91e-05,1.0,0.0001182,0.0,0.0001528719999999,1.0,0.00198
mmlu-professional-law.val.688,gpt-4-1106-preview,1.0,0.00252,0.0,4.9600000000000006e-05,1.0,7.439999999999999e-05,1.0,0.0001487999999999,0.0,0.000192448,1.0,0.00252
mmlu-professional-law.val.404,gpt-4-1106-preview,1.0,0.00221,0.0,4.4000000000000006e-05,0.0,6.599999999999999e-05,1.0,0.0001319999999999,0.0,0.00017072,1.0,0.00221
mmlu-professional-law.val.528,gpt-4-1106-preview,1.0,0.00316,0.0,6.3e-05,0.0,9.45e-05,0.0,0.0001889999999999,0.0,0.00024444,1.0,0.00316
mmlu-professional-law.val.714,gpt-4-1106-preview,1.0,0.00302,0.0,6.0200000000000006e-05,1.0,9.03e-05,1.0,0.0001806,0.0,0.000233576,1.0,0.00302
mmlu-professional-law.val.1038,gpt-4-1106-preview,1.0,0.00243,0.0,4.84e-05,0.0,7.26e-05,1.0,0.0001452,0.0,0.000187792,1.0,0.00243
mmlu-professional-law.val.726,mistralai/mistral-7b-chat,0.0,6.0200000000000006e-05,0.0,6.0200000000000006e-05,0.0,9.03e-05,1.0,0.0001806,0.0,0.000233576,1.0,0.00302
mmlu-professional-law.val.265,mistralai/mistral-7b-chat,0.0,4.480000000000001e-05,0.0,4.480000000000001e-05,0.0,6.72e-05,0.0,0.0001344,0.0,0.0001738239999999,1.0,0.00225
mmlu-professional-law.val.844,gpt-4-1106-preview,1.0,0.00301,0.0,6e-05,0.0,8.999999999999999e-05,1.0,0.0001799999999999,0.0,0.0002328,1.0,0.00301
mmlu-professional-law.val.695,gpt-4-1106-preview,0.0,0.00342,0.0,6.819999999999999e-05,1.0,0.0001023,0.0,0.0002046,0.0,0.000264616,0.0,0.00342
mmlu-professional-law.val.910,gpt-4-1106-preview,1.0,0.00244,0.0,4.860000000000001e-05,0.0,7.29e-05,1.0,0.0001458,0.0,0.000188568,1.0,0.00244
mmlu-professional-law.val.1344,gpt-4-1106-preview,1.0,0.0058299999999999,1.0,0.0001164,0.0,0.0001746,1.0,0.0003492,0.0,0.000451632,1.0,0.0058299999999999
mmlu-professional-law.val.1416,gpt-4-1106-preview,0.0,0.00306,0.0,6.1000000000000005e-05,1.0,9.15e-05,0.0,0.0001829999999999,0.0,0.00023668,0.0,0.00306
mmlu-professional-law.val.591,gpt-4-1106-preview,0.0,0.00236,1.0,4.7e-05,0.0,7.049999999999999e-05,1.0,0.0001409999999999,0.0,0.0001823599999999,0.0,0.00236
mmlu-professional-law.val.342,gpt-4-1106-preview,1.0,0.00208,0.0,4.14e-05,1.0,6.21e-05,1.0,0.0001242,0.0,0.000160632,1.0,0.00208
mmlu-professional-law.val.800,gpt-4-1106-preview,0.0,0.00241,0.0,4.8e-05,0.0,7.199999999999999e-05,1.0,0.0001439999999999,0.0,0.00018624,0.0,0.00241
mmlu-professional-law.val.266,gpt-4-1106-preview,1.0,0.00308,1.0,6.14e-05,0.0,9.21e-05,1.0,0.0001842,0.0,0.000238232,1.0,0.00308
mmlu-professional-law.val.745,gpt-4-1106-preview,1.0,0.00361,0.0,7.2e-05,0.0,0.000108,0.0,0.000216,0.0,0.00027936,1.0,0.00361
mmlu-professional-law.val.194,mistralai/mistral-7b-chat,1.0,5.380000000000001e-05,1.0,5.380000000000001e-05,0.0,8.07e-05,0.0,0.0001614,0.0,0.000208744,0.0,0.0027
mmlu-professional-law.val.1006,gpt-4-1106-preview,0.0,0.0024,0.0,4.780000000000001e-05,0.0,7.17e-05,0.0,0.0001434,0.0,0.0001854639999999,0.0,0.0024
mmlu-professional-law.val.1175,gpt-4-1106-preview,0.0,0.00309,1.0,6.159999999999999e-05,0.0,9.24e-05,0.0,0.0001848,0.0,0.000239008,0.0,0.00309
mmlu-professional-law.val.1076,gpt-4-1106-preview,1.0,0.0029,0.0,5.780000000000001e-05,1.0,8.669999999999999e-05,1.0,0.0001733999999999,0.0,0.000224264,1.0,0.0029
mmlu-professional-law.val.1186,gpt-4-1106-preview,1.0,0.00213,0.0,4.1800000000000006e-05,0.0,6.269999999999999e-05,1.0,0.0001253999999999,0.0,0.000162184,1.0,0.00213
mmlu-professional-law.val.442,gpt-4-1106-preview,0.0,0.00335,0.0,6.68e-05,0.0,0.0001002,1.0,0.0002004,0.0,0.000259184,0.0,0.00335
mmlu-professional-law.val.920,gpt-4-1106-preview,0.0,0.00095,0.0,1.8800000000000003e-05,1.0,2.82e-05,0.0,5.64e-05,0.0,7.2944e-05,0.0,0.00095
mmlu-professional-law.val.938,gpt-4-1106-preview,1.0,0.00261,0.0,5.14e-05,0.0,7.71e-05,1.0,0.0001542,0.0,0.0001994319999999,1.0,0.00261
mmlu-professional-law.val.1156,gpt-4-1106-preview,1.0,0.00296,0.0,5.9e-05,0.0,8.85e-05,0.0,0.000177,0.0,0.0002289199999999,1.0,0.00296
mmlu-professional-law.val.1017,gpt-4-1106-preview,1.0,0.00279,1.0,5.56e-05,0.0,8.34e-05,0.0,0.0001668,0.0,0.000215728,1.0,0.00279
mmlu-professional-law.val.79,gpt-4-1106-preview,1.0,0.00223,0.0,4.380000000000001e-05,0.0,6.57e-05,1.0,0.0001314,0.0,0.0001699439999999,1.0,0.00223
mmlu-professional-law.val.809,gpt-4-1106-preview,0.0,0.00258,0.0,5.080000000000001e-05,0.0,7.62e-05,0.0,0.0001524,0.0,0.0001971039999999,0.0,0.00258
mmlu-professional-law.val.30,mistralai/mistral-7b-chat,1.0,3.320000000000001e-05,1.0,3.320000000000001e-05,1.0,4.98e-05,0.0,9.96e-05,1.0,0.000128816,0.0,0.00167
mmlu-professional-law.val.553,gpt-4-1106-preview,1.0,0.00307,1.0,6.120000000000001e-05,0.0,9.18e-05,1.0,0.000183,0.0,0.0002374559999999,1.0,0.00307
mmlu-professional-law.val.580,gpt-4-1106-preview,0.0,0.0021,1.0,4.1200000000000005e-05,0.0,6.18e-05,1.0,0.0001236,0.0,0.000159856,0.0,0.0021
mmlu-professional-law.val.1023,mistralai/mixtral-8x7b-chat,0.0,0.0002982,0.0,9.96e-05,0.0,0.0001493999999999,0.0,0.0002982,0.0,0.000386448,0.0,0.00499
mmlu-professional-law.val.996,gpt-4-1106-preview,1.0,0.00277,1.0,5.520000000000001e-05,0.0,8.280000000000001e-05,1.0,0.0001656,0.0,0.0002141759999999,1.0,0.00277
mmlu-professional-law.val.1045,gpt-4-1106-preview,1.0,0.00294,0.0,5.860000000000001e-05,0.0,8.79e-05,0.0,0.0001758,0.0,0.0002273679999999,1.0,0.00294
mmlu-professional-law.val.22,gpt-4-1106-preview,1.0,0.00287,0.0,5.720000000000001e-05,1.0,8.58e-05,1.0,0.0001716,0.0,0.000221936,1.0,0.00287
mmlu-professional-law.val.708,gpt-4-1106-preview,1.0,0.00261,0.0,5.2e-05,0.0,7.8e-05,0.0,0.0001553999999999,0.0,0.00020176,1.0,0.00261
mmlu-professional-law.val.962,mistralai/mistral-7b-chat,0.0,5e-05,0.0,5e-05,0.0,7.5e-05,1.0,0.00015,0.0,0.000194,1.0,0.00251
mmlu-professional-law.val.868,gpt-4-1106-preview,1.0,0.00236,0.0,4.7e-05,0.0,7.049999999999999e-05,1.0,0.0001409999999999,0.0,0.0001823599999999,1.0,0.00236
mmlu-professional-law.val.1401,gpt-4-1106-preview,0.0,0.00336,1.0,6.7e-05,0.0,0.0001004999999999,0.0,0.0002009999999999,0.0,0.00025996,0.0,0.00336
mmlu-professional-law.val.17,gpt-4-1106-preview,0.0,0.00329,0.0,6.500000000000001e-05,1.0,9.75e-05,0.0,0.000195,0.0,0.0002522,0.0,0.00329
mmlu-professional-law.val.527,gpt-4-1106-preview,1.0,0.00258,0.0,5.14e-05,1.0,7.71e-05,1.0,0.0001542,0.0,0.0001994319999999,1.0,0.00258
mmlu-professional-law.val.139,gpt-4-1106-preview,1.0,0.00454,1.0,9.06e-05,1.0,0.0001358999999999,1.0,0.0002717999999999,0.0,0.000351528,1.0,0.00454
mmlu-professional-law.val.854,gpt-4-1106-preview,0.0,0.00262,0.0,5.220000000000001e-05,0.0,7.83e-05,0.0,0.0001566,0.0,0.000202536,0.0,0.00262
mmlu-professional-law.val.1207,mistralai/mistral-7b-chat,0.0,3.4200000000000005e-05,0.0,3.4200000000000005e-05,0.0,5.13e-05,0.0,0.0001026,0.0,0.000132696,0.0,0.00172
mmlu-professional-law.val.659,gpt-4-1106-preview,1.0,0.00283,0.0,5.64e-05,1.0,8.46e-05,1.0,0.0001692,0.0,0.000218832,1.0,0.00283
mmlu-professional-law.val.906,gpt-4-1106-preview,1.0,0.00206,1.0,4.100000000000001e-05,0.0,6.149999999999999e-05,0.0,0.0001229999999999,0.0,0.0001590799999999,1.0,0.00206
mmlu-professional-law.val.382,gpt-4-1106-preview,0.0,0.00351,0.0,6.939999999999999e-05,0.0,0.0001041,0.0,0.0002082,0.0,0.000269272,0.0,0.00351
mmlu-professional-law.val.28,gpt-4-1106-preview,1.0,0.00362,0.0,7.219999999999999e-05,0.0,0.0001083,0.0,0.0002166,0.0,0.000280136,1.0,0.00362
mmlu-professional-law.val.1533,mistralai/mixtral-8x7b-chat,1.0,0.000207,0.0,6.900000000000001e-05,0.0,0.0001035,1.0,0.000207,0.0,0.00026772,1.0,0.00346
mmlu-professional-law.val.1188,gpt-4-1106-preview,1.0,0.00254,0.0,5.06e-05,1.0,7.59e-05,1.0,0.0001518,0.0,0.000196328,1.0,0.00254
mmlu-professional-law.val.869,mistralai/mistral-7b-chat,0.0,4.56e-05,0.0,4.56e-05,1.0,6.84e-05,1.0,0.0001368,0.0,0.000176928,1.0,0.00229
mmlu-professional-law.val.687,mistralai/mistral-7b-chat,0.0,4.3e-05,0.0,4.3e-05,1.0,6.45e-05,0.0,0.000129,0.0,0.00016684,0.0,0.00216
mmlu-professional-law.val.565,gpt-4-1106-preview,1.0,0.00323,0.0,6.44e-05,0.0,9.66e-05,1.0,0.0001932,0.0,0.000249872,1.0,0.00323
mmlu-professional-law.val.1442,mistralai/mixtral-8x7b-chat,1.0,0.000234,1.0,7.8e-05,0.0,0.000117,1.0,0.000234,0.0,0.00030264,1.0,0.00391
mmlu-professional-law.val.1059,gpt-4-1106-preview,0.0,0.00367,1.0,7.319999999999999e-05,0.0,0.0001098,0.0,0.0002196,0.0,0.000284016,0.0,0.00367
mmlu-professional-law.val.468,gpt-4-1106-preview,1.0,0.00243,0.0,4.84e-05,1.0,7.26e-05,0.0,0.0001452,0.0,0.000187792,1.0,0.00243
mmlu-professional-law.val.518,gpt-4-1106-preview,0.0,0.00242,1.0,4.7600000000000005e-05,0.0,7.14e-05,0.0,0.0001428,0.0,0.000184688,0.0,0.00242
mmlu-professional-law.val.689,gpt-4-1106-preview,0.0,0.0037,0.0,7.38e-05,1.0,0.0001107,0.0,0.0002214,0.0,0.000286344,0.0,0.0037
mmlu-professional-law.val.1090,gpt-4-1106-preview,0.0,0.00117,0.0,2.32e-05,0.0,3.48e-05,0.0,6.96e-05,0.0,9.0016e-05,0.0,0.00117
mmlu-professional-law.val.1130,mistralai/mistral-7b-chat,1.0,3.24e-05,1.0,3.24e-05,1.0,4.86e-05,1.0,9.72e-05,0.0,0.000125712,1.0,0.00166
mmlu-professional-law.val.982,gpt-4-1106-preview,0.0,0.00354,0.0,7.06e-05,0.0,0.0001059,0.0,0.0002118,0.0,0.000273928,0.0,0.00354
mmlu-professional-law.val.1124,gpt-4-1106-preview,0.0,0.00167,0.0,3.2600000000000006e-05,0.0,4.89e-05,0.0,9.78e-05,0.0,0.0001264879999999,0.0,0.00167
mmlu-professional-law.val.802,gpt-4-1106-preview,0.0,0.00313,1.0,6.24e-05,0.0,9.36e-05,1.0,0.0001872,0.0,0.000242112,0.0,0.00313
mmlu-professional-law.val.1293,mistralai/mistral-7b-chat,0.0,3.02e-05,0.0,3.02e-05,0.0,4.53e-05,0.0,9.06e-05,0.0,0.000117176,0.0,0.00155
mmlu-professional-law.val.88,gpt-4-1106-preview,0.0,0.00255,1.0,5.080000000000001e-05,0.0,7.62e-05,1.0,0.0001524,0.0,0.0001971039999999,0.0,0.00255
mmlu-professional-law.val.187,gpt-4-1106-preview,1.0,0.002,0.0,3.980000000000001e-05,0.0,5.97e-05,1.0,0.0001193999999999,0.0,0.000154424,1.0,0.002
mmlu-professional-law.val.94,mistralai/mistral-7b-chat,1.0,3.3400000000000005e-05,1.0,3.3400000000000005e-05,0.0,5.01e-05,0.0,0.0001002,0.0,0.000129592,1.0,0.00168
mmlu-professional-law.val.1301,gpt-4-1106-preview,0.0,0.00366,0.0,7.3e-05,1.0,0.0001094999999999,1.0,0.0002189999999999,0.0,0.00028324,0.0,0.00366
mmlu-professional-law.val.1261,gpt-4-1106-preview,1.0,0.00272,0.0,5.420000000000001e-05,1.0,8.13e-05,1.0,0.0001626,0.0,0.0002102959999999,1.0,0.00272
mmlu-professional-law.val.994,gpt-4-1106-preview,1.0,0.0022,0.0,4.380000000000001e-05,0.0,6.57e-05,1.0,0.0001314,0.0,0.0001699439999999,1.0,0.0022
mmlu-professional-law.val.198,gpt-4-1106-preview,1.0,0.00303,0.0,6.04e-05,1.0,9.06e-05,1.0,0.0001812,0.0,0.000234352,1.0,0.00303
mmlu-professional-law.val.1058,gpt-4-1106-preview,1.0,0.00256,0.0,5.1000000000000006e-05,0.0,7.649999999999999e-05,1.0,0.0001529999999999,0.0,0.00019788,1.0,0.00256
mmlu-professional-law.val.1040,gpt-4-1106-preview,0.0,0.00424,0.0,8.46e-05,0.0,0.0001269,0.0,0.0002538,0.0,0.000328248,0.0,0.00424
mmlu-professional-law.val.107,gpt-4-1106-preview,1.0,0.00164,0.0,3.2600000000000006e-05,0.0,4.89e-05,1.0,9.78e-05,0.0,0.0001264879999999,1.0,0.00164
mmlu-professional-law.val.793,gpt-4-1106-preview,0.0,0.0033,0.0,6.58e-05,0.0,9.87e-05,0.0,0.0001974,0.0,0.000255304,0.0,0.0033
mmlu-professional-law.val.1159,gpt-4-1106-preview,0.0,0.00183,0.0,3.64e-05,1.0,5.46e-05,0.0,0.0001092,0.0,0.000141232,0.0,0.00183
mmlu-professional-law.val.496,gpt-4-1106-preview,1.0,0.00265,0.0,5.280000000000001e-05,0.0,7.92e-05,1.0,0.0001584,0.0,0.000204864,1.0,0.00265
mmlu-professional-law.val.192,gpt-4-1106-preview,1.0,0.00293,0.0,5.84e-05,0.0,8.76e-05,1.0,0.0001752,0.0,0.000226592,1.0,0.00293
mmlu-professional-law.val.1325,mistralai/mistral-7b-chat,0.0,6.4e-05,0.0,6.4e-05,0.0,9.6e-05,0.0,0.0001919999999999,0.0,0.00024832,1.0,0.00321
mmlu-professional-law.val.1180,gpt-4-1106-preview,1.0,0.00267,1.0,5.3200000000000006e-05,1.0,7.98e-05,1.0,0.0001596,0.0,0.0002064159999999,1.0,0.00267
mmlu-professional-law.val.826,gpt-4-1106-preview,1.0,0.00196,0.0,3.8400000000000005e-05,0.0,5.76e-05,1.0,0.0001152,0.0,0.0001489919999999,1.0,0.00196
mmlu-professional-law.val.1403,gpt-4-1106-preview,1.0,0.00365,0.0,7.280000000000001e-05,1.0,0.0001092,1.0,0.0002184,0.0,0.000282464,1.0,0.00365
mmlu-professional-law.val.1358,gpt-4-1106-preview,0.0,0.0040799999999999,1.0,8.14e-05,0.0,0.0001220999999999,0.0,0.0002441999999999,0.0,0.000315832,0.0,0.0040799999999999
mmlu-professional-law.val.306,gpt-4-1106-preview,0.0,0.00215,1.0,4.280000000000001e-05,0.0,6.42e-05,0.0,0.0001284,0.0,0.000166064,0.0,0.00215
mmlu-professional-law.val.804,gpt-4-1106-preview,1.0,0.00289,0.0,5.76e-05,0.0,8.64e-05,0.0,0.0001728,0.0,0.0002234879999999,1.0,0.00289
mmlu-professional-law.val.12,gpt-4-1106-preview,1.0,0.00356,0.0,7.1e-05,1.0,0.0001064999999999,0.0,0.0002129999999999,0.0,0.00027548,1.0,0.00356
mmlu-professional-law.val.296,mistralai/mistral-7b-chat,0.0,3.7000000000000005e-05,0.0,3.7000000000000005e-05,1.0,5.55e-05,1.0,0.000111,0.0,0.00014356,1.0,0.00186
mmlu-professional-law.val.1528,gpt-4-1106-preview,1.0,0.00359,1.0,7.16e-05,1.0,0.0001074,1.0,0.0002148,0.0,0.000277808,1.0,0.00359
mmlu-professional-law.val.666,gpt-4-1106-preview,1.0,0.00174,1.0,3.4000000000000007e-05,0.0,5.1e-05,1.0,0.000102,0.0,0.0001319199999999,1.0,0.00174
mmlu-professional-law.val.1229,gpt-4-1106-preview,1.0,0.00256,0.0,5.1000000000000006e-05,0.0,7.649999999999999e-05,0.0,0.0001529999999999,0.0,0.00019788,1.0,0.00256
mmlu-professional-law.val.378,gpt-4-1106-preview,0.0,0.00256,1.0,5.1000000000000006e-05,0.0,7.649999999999999e-05,1.0,0.0001529999999999,0.0,0.00019788,0.0,0.00256
mmlu-professional-law.val.1004,gpt-4-1106-preview,1.0,0.00545,1.0,0.0001088,1.0,0.0001631999999999,0.0,0.0003263999999999,0.0,0.0004221439999999,1.0,0.00545
mmlu-professional-law.val.44,gpt-4-1106-preview,1.0,0.0027,0.0,5.380000000000001e-05,0.0,8.07e-05,1.0,0.0001614,0.0,0.000208744,1.0,0.0027
mmlu-professional-law.val.1215,gpt-4-1106-preview,1.0,0.00367,0.0,7.319999999999999e-05,0.0,0.0001098,0.0,0.0002196,0.0,0.000284016,1.0,0.00367
mmlu-professional-law.val.801,mistralai/mistral-7b-chat,1.0,3.3400000000000005e-05,1.0,3.3400000000000005e-05,0.0,5.01e-05,1.0,0.0001002,0.0,0.000129592,1.0,0.00171
mmlu-professional-law.val.261,gpt-4-1106-preview,1.0,0.00174,0.0,3.460000000000001e-05,0.0,5.19e-05,0.0,0.0001038,0.0,0.0001342479999999,1.0,0.00174
mmlu-professional-law.val.1443,gpt-4-1106-preview,1.0,0.00467,0.0,9.32e-05,0.0,0.0001397999999999,0.0,0.0002795999999999,0.0,0.000361616,1.0,0.00467
mmlu-professional-law.val.388,gpt-4-1106-preview,1.0,0.00253,0.0,5.0400000000000005e-05,0.0,7.56e-05,0.0,0.0001512,0.0,0.000195552,1.0,0.00253
mmlu-professional-law.val.1083,mistralai/mixtral-8x7b-chat,0.0,0.0002495999999999,0.0,8.32e-05,0.0,0.0001247999999999,0.0,0.0002495999999999,0.0,0.000322816,1.0,0.0041699999999999
mmlu-professional-law.val.652,gpt-4-1106-preview,1.0,0.00197,0.0,3.92e-05,0.0,5.88e-05,1.0,0.0001176,0.0,0.000152096,1.0,0.00197
mmlu-professional-law.val.665,mistralai/mistral-7b-chat,1.0,5.12e-05,1.0,5.12e-05,0.0,7.680000000000001e-05,1.0,0.0001536,0.0,0.000198656,1.0,0.0026
mmlu-professional-law.val.164,gpt-4-1106-preview,1.0,0.0029,0.0,5.780000000000001e-05,1.0,8.669999999999999e-05,1.0,0.0001733999999999,0.0,0.000224264,1.0,0.0029
mmlu-professional-law.val.373,gpt-4-1106-preview,0.0,0.00287,0.0,5.720000000000001e-05,0.0,8.58e-05,0.0,0.0001716,0.0,0.000221936,0.0,0.00287
mmlu-professional-law.val.32,gpt-4-1106-preview,1.0,0.0044599999999999,0.0,8.900000000000001e-05,0.0,0.0001335,0.0,0.000267,0.0,0.00034532,1.0,0.0044599999999999
mmlu-professional-law.val.692,mistralai/mistral-7b-chat,0.0,5.06e-05,0.0,5.06e-05,0.0,7.59e-05,0.0,0.0001518,0.0,0.000196328,1.0,0.00254
mmlu-professional-law.val.1133,gpt-4-1106-preview,1.0,0.00282,0.0,5.56e-05,1.0,8.34e-05,0.0,0.0001668,0.0,0.000215728,1.0,0.00282
mmlu-professional-law.val.236,gpt-4-1106-preview,1.0,0.00209,0.0,4.160000000000001e-05,1.0,6.24e-05,0.0,0.0001248,0.0,0.0001614079999999,1.0,0.00209
mmlu-professional-law.val.1237,gpt-4-1106-preview,1.0,0.002,0.0,3.980000000000001e-05,0.0,5.97e-05,0.0,0.0001193999999999,0.0,0.000154424,1.0,0.002
mmlu-professional-law.val.1431,WizardLM/WizardLM-13B-V1.2,1.0,3.63e-05,1.0,2.42e-05,1.0,3.63e-05,0.0,7.259999999999999e-05,0.0,9.3896e-05,0.0,0.00122
mmlu-professional-law.val.812,gpt-4-1106-preview,1.0,0.00302,0.0,6.0200000000000006e-05,0.0,9.03e-05,1.0,0.0001806,0.0,0.000233576,1.0,0.00302
mmlu-professional-law.val.736,gpt-4-1106-preview,0.0,0.00324,1.0,6.46e-05,0.0,9.69e-05,1.0,0.0001938,0.0,0.000250648,0.0,0.00324
mmlu-professional-law.val.1333,mistralai/mistral-7b-chat,1.0,5.980000000000001e-05,1.0,5.980000000000001e-05,1.0,8.97e-05,1.0,0.0001794,0.0,0.000232024,1.0,0.003
mmlu-professional-law.val.1039,gpt-4-1106-preview,1.0,0.0026,1.0,5.1800000000000005e-05,1.0,7.769999999999999e-05,1.0,0.0001547999999999,0.0,0.000200984,1.0,0.0026
mmlu-professional-law.val.383,gpt-4-1106-preview,0.0,0.00368,0.0,7.34e-05,0.0,0.0001101,1.0,0.0002202,0.0,0.000284792,0.0,0.00368
mmlu-professional-law.val.1294,gpt-4-1106-preview,1.0,0.00415,0.0,8.280000000000001e-05,1.0,0.0001241999999999,0.0,0.0002483999999999,0.0,0.000321264,1.0,0.00415
mmlu-professional-law.val.359,mistralai/mixtral-8x7b-chat,1.0,0.000348,1.0,0.000116,0.0,0.000174,1.0,0.000348,0.0,0.00045008,1.0,0.00581
mmlu-professional-law.val.1236,gpt-4-1106-preview,0.0,0.00438,0.0,8.68e-05,1.0,0.0001302,0.0,0.0002604,0.0,0.000336784,0.0,0.00438
mmlu-professional-law.val.1394,gpt-4-1106-preview,0.0,0.00349,1.0,6.96e-05,0.0,0.0001044,0.0,0.0002088,0.0,0.0002700479999999,0.0,0.00349
mmlu-professional-law.val.557,gpt-4-1106-preview,1.0,0.00328,0.0,6.539999999999999e-05,0.0,9.81e-05,0.0,0.0001962,0.0,0.000253752,1.0,0.00328
mmlu-professional-law.val.349,gpt-4-1106-preview,0.0,0.00334,0.0,6.659999999999999e-05,0.0,9.99e-05,0.0,0.0001998,0.0,0.0002584079999999,0.0,0.00334
mmlu-professional-law.val.158,gpt-4-1106-preview,1.0,0.00356,1.0,7.1e-05,0.0,0.0001064999999999,0.0,0.0002129999999999,0.0,0.00027548,1.0,0.00356
mmlu-professional-law.val.1078,gpt-4-1106-preview,1.0,0.00458,0.0,9.14e-05,1.0,0.0001371,1.0,0.0002742,0.0,0.0003546319999999,1.0,0.00458
mmlu-professional-law.val.1113,gpt-4-1106-preview,1.0,0.00209,1.0,4.160000000000001e-05,0.0,6.24e-05,1.0,0.0001248,0.0,0.0001614079999999,1.0,0.00209
mmlu-professional-law.val.657,gpt-4-1106-preview,1.0,0.00345,0.0,6.88e-05,0.0,0.0001032,0.0,0.0002064,0.0,0.0002669439999999,1.0,0.00345
mmlu-professional-law.val.1414,gpt-4-1106-preview,1.0,0.00374,0.0,7.46e-05,1.0,0.0001119,1.0,0.0002238,0.0,0.000289448,1.0,0.00374
mmlu-professional-law.val.87,gpt-4-1106-preview,0.0,0.00262,0.0,5.220000000000001e-05,0.0,7.83e-05,0.0,0.0001566,0.0,0.000202536,0.0,0.00262
mmlu-professional-law.val.1326,gpt-4-1106-preview,1.0,0.00277,0.0,5.520000000000001e-05,1.0,8.280000000000001e-05,1.0,0.0001656,0.0,0.0002141759999999,1.0,0.00277
mmlu-professional-law.val.1026,gpt-4-1106-preview,1.0,0.00265,0.0,5.280000000000001e-05,1.0,7.92e-05,1.0,0.0001584,0.0,0.000204864,1.0,0.00265
mmlu-professional-law.val.549,gpt-4-1106-preview,1.0,0.00128,0.0,2.54e-05,1.0,3.81e-05,0.0,7.62e-05,0.0,9.8552e-05,1.0,0.00128
mmlu-professional-law.val.1395,gpt-4-1106-preview,1.0,0.00201,1.0,3.94e-05,0.0,5.91e-05,0.0,0.0001182,0.0,0.0001528719999999,1.0,0.00201
mmlu-professional-law.val.1460,gpt-4-1106-preview,1.0,0.00374,0.0,7.46e-05,0.0,0.0001119,1.0,0.0002238,0.0,0.000289448,1.0,0.00374
mmlu-professional-law.val.888,gpt-4-1106-preview,0.0,0.00175,1.0,3.4200000000000005e-05,0.0,5.13e-05,1.0,0.0001026,0.0,0.000132696,0.0,0.00175
mmlu-professional-law.val.822,gpt-4-1106-preview,1.0,0.00331,0.0,6.6e-05,0.0,9.9e-05,1.0,0.000198,0.0,0.00025608,1.0,0.00331
mmlu-professional-law.val.430,gpt-4-1106-preview,1.0,0.00236,0.0,4.7e-05,0.0,7.049999999999999e-05,0.0,0.0001409999999999,0.0,0.0001823599999999,1.0,0.00236
mmlu-professional-law.val.1197,mistralai/mistral-7b-chat,1.0,5.62e-05,1.0,5.62e-05,0.0,8.43e-05,1.0,0.0001686,0.0,0.000218056,1.0,0.00282
mmlu-professional-law.val.981,gpt-4-1106-preview,1.0,0.00293,0.0,5.84e-05,1.0,8.76e-05,1.0,0.0001752,0.0,0.000226592,1.0,0.00293
mmlu-professional-law.val.1469,gpt-4-1106-preview,0.0,0.00214,0.0,4.2e-05,0.0,6.3e-05,0.0,0.000126,0.0,0.00016296,0.0,0.00214
mmlu-professional-law.val.76,gpt-4-1106-preview,1.0,0.00198,1.0,3.94e-05,0.0,5.91e-05,0.0,0.0001182,0.0,0.0001528719999999,1.0,0.00198
mmlu-professional-law.val.1222,gpt-4-1106-preview,0.0,0.00232,0.0,4.6200000000000005e-05,0.0,6.93e-05,1.0,0.0001386,0.0,0.000179256,0.0,0.00232
mmlu-professional-law.val.506,gpt-4-1106-preview,0.0,0.00339,1.0,6.76e-05,0.0,0.0001014,0.0,0.0002028,0.0,0.0002622879999999,0.0,0.00339
